,aha_id,appointment_booking,correction_notes,description,doctors_url,full_scorecard_url,high_performing_in_specialty,hospital_id,input_location,input_location_distance,location,name,phone,photo,photo_thumbnail,ranking,scores,sponsored,title,url
2,6720088,,[],"Christus Health Shreveport-Bossier in Shreveport, LA is not nationally ranked in any specialty.",/best-hospitals/area/la/christus-health-shreveport-bossier-6720088/doctors?specialty_urlname=nephrology,/best-hospitals/area/la/christus-health-shreveport-bossier-6720088/nephrology,,6720088,,,"{'city': 'Shreveport', 'state': {'abbreviation': 'LA', 'name': 'Louisiana'}, 'zip_code': '71105-6800', 'geolocation': {'lat': 32.4255, 'lon': -93.7175}, 'address': '1453 East Bert Kouns Industrial Loop'}",Christus Health Shreveport-Bossier,(318) 681-5000,https://www.usnews.com/dims4/USNEWS/c15e4a8/17177859217/resize/200x150^/crop/200x150+0+11.0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fd7%2Fd7b52a70-3f70-40c4-86c7-15d3822353b6.jpg,https://www.usnews.com/dims4/USNEWS/0902934/17177859217/resize/90x90^/crop/90x90+7.5+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fd7%2Fd7b52a70-3f70-40c4-86c7-15d3822353b6.jpg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.7/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/la/christus-health-shreveport-bossier-6720088
3,6442160,,[],"McLaren Port Huron Hospital in Port Huron, MI is not nationally ranked in any specialty.",/best-hospitals/area/mi/port-huron-hospital-6442160/doctors?specialty_urlname=nephrology,/best-hospitals/area/mi/port-huron-hospital-6442160/nephrology,,6442160,,,"{'city': 'Port Huron', 'state': {'abbreviation': 'MI', 'name': 'Michigan'}, 'zip_code': '48060-3511', 'geolocation': {'lat': 42.9868, 'lon': -82.4295}, 'address': '1221 Pine Grove Avenue'}",McLaren Port Huron Hospital,(810) 987-5000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.7/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/mi/port-huron-hospital-6442160
4,6740082,,[],"Baylor Scott and White Medical Center–Waxahachie in Waxahachie, TX is not nationally ranked in any specialty.",/best-hospitals/area/tx/baylor-medical-center-at-waxahachie-6740082/doctors?specialty_urlname=nephrology,/best-hospitals/area/tx/baylor-medical-center-at-waxahachie-6740082/nephrology,,6740082,,,"{'city': 'Waxahachie', 'state': {'abbreviation': 'TX', 'name': 'Texas'}, 'zip_code': '75165', 'geolocation': {'lat': 32.4276749, 'lon': -96.8583329}, 'address': '2400 N. I-35E'}",Baylor Scott and White Medical Center–Waxahachie,(469) 843-4000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.6/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/tx/baylor-medical-center-at-waxahachie-6740082
5,6740500,,[],"CHI St. Joseph Regional Health Center in Bryan, TX is not nationally ranked in any specialty.",/best-hospitals/area/tx/st-joseph-regional-health-center-6740500/doctors?specialty_urlname=nephrology,/best-hospitals/area/tx/st-joseph-regional-health-center-6740500/nephrology,,6740500,,,"{'city': 'Bryan', 'state': {'abbreviation': 'TX', 'name': 'Texas'}, 'zip_code': '77802-2599', 'geolocation': {'lat': 30.6559, 'lon': -96.3467}, 'address': '2801 Franciscan Drive'}",CHI St. Joseph Regional Health Center,(979) 776-3777,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.6/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/tx/st-joseph-regional-health-center-6740500
6,6431860,,[],"Ingalls Memorial Hospital in Harvey, IL is not nationally ranked in any specialty.",/best-hospitals/area/il/ingalls-memorial-hospital-6431860/doctors?specialty_urlname=nephrology,/best-hospitals/area/il/ingalls-memorial-hospital-6431860/nephrology,,6431860,,,"{'city': 'Harvey', 'state': {'abbreviation': 'IL', 'name': 'Illinois'}, 'zip_code': '60426-3591', 'geolocation': {'lat': 41.6072, 'lon': -87.6596}, 'address': 'One Ingalls Drive'}",Ingalls Memorial Hospital,(708) 333-2300,https://www.usnews.com/dims4/USNEWS/aa6e329/17177859217/resize/200x150^/crop/200x150+13.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fd4%2Fd48f65b8-1c24-484c-9629-cf69458bfa9e.jpg,https://www.usnews.com/dims4/USNEWS/650e6d4/17177859217/resize/90x90^/crop/90x90+23.0+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2Fd4%2Fd48f65b8-1c24-484c-9629-cf69458bfa9e.jpg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.6/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/il/ingalls-memorial-hospital-6431860
7,6320785,,[],"Peninsula Regional Medical Center in Salisbury, MD is not nationally ranked in any specialty.",/best-hospitals/area/md/peninsula-regional-medical-center-6320785/doctors?specialty_urlname=nephrology,/best-hospitals/area/md/peninsula-regional-medical-center-6320785/nephrology,,6320785,,,"{'city': 'Salisbury', 'state': {'abbreviation': 'MD', 'name': 'Maryland'}, 'zip_code': '21801-5422', 'geolocation': {'lat': 38.3624, 'lon': -75.5979}, 'address': '100 East Carroll Street'}",Peninsula Regional Medical Center,(410) 546-6400,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.6/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/md/peninsula-regional-medical-center-6320785
8,6391120,,[],"Cleveland Clinic Indian River Hospital in Vero Beach, FL is not nationally ranked in any specialty.",/best-hospitals/area/fl/indian-river-medical-center-6391120/doctors?specialty_urlname=nephrology,/best-hospitals/area/fl/indian-river-medical-center-6391120/nephrology,,6391120,,,"{'city': 'Vero Beach', 'state': {'abbreviation': 'FL', 'name': 'Florida'}, 'zip_code': '32960-6592', 'geolocation': {'lat': 27.6585, 'lon': -80.3943}, 'address': '1000 36th Street'}",Cleveland Clinic Indian River Hospital,(772) 567-4311,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.5/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/fl/indian-river-medical-center-6391120
9,6221395,,[],"Community Medical Center-Toms River in Toms River, NJ is not nationally ranked in any specialty.",/best-hospitals/area/nj/community-medical-center-6221395/doctors?specialty_urlname=nephrology,/best-hospitals/area/nj/community-medical-center-6221395/nephrology,,6221395,,,"{'city': 'Toms River', 'state': {'abbreviation': 'NJ', 'name': 'New Jersey'}, 'zip_code': '08755-6423', 'geolocation': {'lat': 39.9643, 'lon': -74.2157}, 'address': '99 Route 37 West'}",Community Medical Center-Toms River,(732) 557-8000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.5/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/nj/community-medical-center-6221395
0,6930835,,[],"USC Verdugo Hills Hospital in Glendale, CA is not nationally ranked in any specialty.",/best-hospitals/area/ca/verdugo-hills-hospital-6930835/doctors?specialty_urlname=nephrology,/best-hospitals/area/ca/verdugo-hills-hospital-6930835/nephrology,,6930835,,,"{'city': 'Glendale', 'state': {'abbreviation': 'CA', 'name': 'California'}, 'zip_code': '91208-1409', 'geolocation': {'lat': 34.2045, 'lon': -118.216}, 'address': '1812 Verdugo Boulevard'}",USC Verdugo Hills Hospital,(818) 790-7100,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.5/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ca/verdugo-hills-hospital-6930835
1,6930079,,[],"Bakersfield Memorial Hospital in Bakersfield, CA is not nationally ranked in any specialty.",/best-hospitals/area/ca/bakersfield-memorial-hospital-6930079/doctors?specialty_urlname=nephrology,/best-hospitals/area/ca/bakersfield-memorial-hospital-6930079/nephrology,,6930079,,,"{'city': 'Bakersfield', 'state': {'abbreviation': 'CA', 'name': 'California'}, 'zip_code': '93301-2237', 'geolocation': {'lat': 35.3918, 'lon': -119.007}, 'address': '420 34th Street'}",Bakersfield Memorial Hospital,(661) 327-1792,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ca/bakersfield-memorial-hospital-6930079
2,6530705,,[],"Baptist Medical Center South in Montgomery, AL is not nationally ranked in any specialty.",/best-hospitals/area/al/baptist-medical-center-south-6530705/doctors?specialty_urlname=nephrology,/best-hospitals/area/al/baptist-medical-center-south-6530705/nephrology,,6530705,,,"{'city': 'Montgomery', 'state': {'abbreviation': 'AL', 'name': 'Alabama'}, 'zip_code': '36116-2409', 'geolocation': {'lat': 32.3269, 'lon': -86.271}, 'address': '2105 East South Boulevard'}",Baptist Medical Center South,(334) 288-2100,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/al/baptist-medical-center-south-6530705
3,6520016,,[],"Indian Path Medical Center in Kingsport, TN is not nationally ranked in any specialty.",/best-hospitals/area/tn/indian-path-medical-center-6520016/doctors?specialty_urlname=nephrology,/best-hospitals/area/tn/indian-path-medical-center-6520016/nephrology,,6520016,,,"{'city': 'Kingsport', 'state': {'abbreviation': 'TN', 'name': 'Tennessee'}, 'zip_code': '37660-4627', 'geolocation': {'lat': 36.5509, 'lon': -82.5143}, 'address': '2000 Brookside Drive'}",Indian Path Medical Center,(423) 857-7000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/tn/indian-path-medical-center-6520016
4,6820111,,[],"Kootenai Health-Coeur D'Alene in Coeur D'Alene, ID is not nationally ranked in any specialty.",/best-hospitals/area/id/kootenai-medical-center-6820111/doctors?specialty_urlname=nephrology,/best-hospitals/area/id/kootenai-medical-center-6820111/nephrology,,6820111,,,"{'city': ""Coeur D'Alene"", 'state': {'abbreviation': 'ID', 'name': 'Idaho'}, 'zip_code': '83814-2677', 'geolocation': {'lat': 47.6963, 'lon': -116.794}, 'address': '2003 Kootenai Health Way'}",Kootenai Health-Coeur D'Alene,(208) 625-4000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/id/kootenai-medical-center-6820111
5,6930037,,[],"Mercy San Juan Medical Center in Carmichael, CA is not nationally ranked in any specialty.",/best-hospitals/area/ca/mercy-san-juan-medical-center-6930037/doctors?specialty_urlname=nephrology,/best-hospitals/area/ca/mercy-san-juan-medical-center-6930037/nephrology,,6930037,,,"{'city': 'Carmichael', 'state': {'abbreviation': 'CA', 'name': 'California'}, 'zip_code': '95608-0306', 'geolocation': {'lat': 38.6696, 'lon': -121.314}, 'address': '6501 Coyle Avenue'}",Mercy San Juan Medical Center,(916) 537-5000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ca/mercy-san-juan-medical-center-6930037
6,6232390,,[],"Phoenixville Hospital in Phoenixville, PA is not nationally ranked in any specialty.",/best-hospitals/area/pa/phoenixville-hospital-6232390/doctors?specialty_urlname=nephrology,/best-hospitals/area/pa/phoenixville-hospital-6232390/nephrology,,6232390,,,"{'city': 'Phoenixville', 'state': {'abbreviation': 'PA', 'name': 'Pennsylvania'}, 'zip_code': '19460-3900', 'geolocation': {'lat': 40.1237, 'lon': -75.5154}, 'address': '140 Nutt Road'}",Phoenixville Hospital,(610) 983-1000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.4/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/pa/phoenixville-hospital-6232390
7,6230270,,[],"Butler Health System-Butler Memorial Hospital in Butler, PA is not nationally ranked in any specialty.",/best-hospitals/area/pa/butler-hospital-6230270/doctors?specialty_urlname=nephrology,/best-hospitals/area/pa/butler-hospital-6230270/nephrology,,6230270,,,"{'city': 'Butler', 'state': {'abbreviation': 'PA', 'name': 'Pennsylvania'}, 'zip_code': '16001-4697', 'geolocation': {'lat': 40.8673, 'lon': -79.8804}, 'address': '1 Hospital Way'}",Butler Health System-Butler Memorial Hospital,(724) 283-6666,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/pa/butler-hospital-6230270
8,6361068,,[],"CarolinaEast Medical Center in New Bern, NC is not nationally ranked in any specialty.",/best-hospitals/area/nc/carolina-east-medical-center-6361068/doctors?specialty_urlname=nephrology,/best-hospitals/area/nc/carolina-east-medical-center-6361068/nephrology,,6361068,,,"{'city': 'New Bern', 'state': {'abbreviation': 'NC', 'name': 'North Carolina'}, 'zip_code': '28560-3499', 'geolocation': {'lat': 35.1144, 'lon': -77.067}, 'address': '2000 Neuse Boulevard'}",CarolinaEast Medical Center,(252) 633-8111,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/nc/carolina-east-medical-center-6361068
9,6370140,,[],"Palmetto Health Richland in Columbia, SC is not nationally ranked in any specialty.",/best-hospitals/area/sc/palmetto-health-richland-6370140/doctors?specialty_urlname=nephrology,/best-hospitals/area/sc/palmetto-health-richland-6370140/nephrology,,6370140,,,"{'city': 'Columbia', 'state': {'abbreviation': 'SC', 'name': 'South Carolina'}, 'zip_code': '29203-6897', 'geolocation': {'lat': 34.0279, 'lon': -81.0319}, 'address': 'Five Richland Medical Park Drive'}",Palmetto Health Richland,(803) 434-7000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/sc/palmetto-health-richland-6370140
0,6381160,,[],"Tift Regional Medical Center in Tifton, GA is not nationally ranked in any specialty.",/best-hospitals/area/ga/tift-regional-medical-center-6381160/doctors?specialty_urlname=nephrology,/best-hospitals/area/ga/tift-regional-medical-center-6381160/nephrology,,6381160,,,"{'city': 'Tifton', 'state': {'abbreviation': 'GA', 'name': 'Georgia'}, 'zip_code': '31794-3648', 'geolocation': {'lat': 31.4716, 'lon': -83.4914}, 'address': '901 East 18th Street'}",Tift Regional Medical Center,(229) 382-7120,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ga/tift-regional-medical-center-6381160
1,6620490,,[],"UnityPoint Health-Finley Hospital in Dubuque, IA is not nationally ranked in any specialty.",/best-hospitals/area/ia/finley-hospital-6620490/doctors?specialty_urlname=nephrology,/best-hospitals/area/ia/finley-hospital-6620490/nephrology,,6620490,,,"{'city': 'Dubuque', 'state': {'abbreviation': 'IA', 'name': 'Iowa'}, 'zip_code': '52001-6393', 'geolocation': {'lat': 42.4963, 'lon': -90.6859}, 'address': '350 North Grandview Avenue'}",UnityPoint Health-Finley Hospital,(563) 582-1881,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ia/finley-hospital-6620490
2,6390045,,[],"West Boca Medical Center in Boca Raton, FL is not nationally ranked in any specialty.",/best-hospitals/area/fl/west-boca-medical-center-6390045/doctors?specialty_urlname=nephrology,/best-hospitals/area/fl/west-boca-medical-center-6390045/nephrology,,6390045,,,"{'city': 'Boca Raton', 'state': {'abbreviation': 'FL', 'name': 'Florida'}, 'zip_code': '33428-1899', 'geolocation': {'lat': 26.356, 'lon': -80.1992}, 'address': '21644 State Road 7'}",West Boca Medical Center,(561) 488-8000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.3/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/fl/west-boca-medical-center-6390045
3,6350035,,[],"Beckley ARH Hospital in Beckley, WV is not nationally ranked in any specialty.",/best-hospitals/area/wv/beckley-arh-hospital-6350035/doctors?specialty_urlname=nephrology,/best-hospitals/area/wv/beckley-arh-hospital-6350035/nephrology,,6350035,,,"{'city': 'Beckley', 'state': {'abbreviation': 'WV', 'name': 'West Virginia'}, 'zip_code': '25801-3142', 'geolocation': {'lat': 37.7987, 'lon': -81.1682}, 'address': '306 Stanaford Road'}",Beckley ARH Hospital,(304) 255-3000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.2/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/wv/beckley-arh-hospital-6350035
4,6670016,,[],"Salina Regional Health Center in Salina, KS is not nationally ranked in any specialty.",/best-hospitals/area/ks/salina-regional-health-center-6670016/doctors?specialty_urlname=nephrology,/best-hospitals/area/ks/salina-regional-health-center-6670016/nephrology,,6670016,,,"{'city': 'Salina', 'state': {'abbreviation': 'KS', 'name': 'Kansas'}, 'zip_code': '67401-4198', 'geolocation': {'lat': 38.8334, 'lon': -97.6101}, 'address': '400 South Santa Fe Avenue'}",Salina Regional Health Center,(785) 452-7000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.2/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ks/salina-regional-health-center-6670016
5,6410019,,[],"Trinity Health System-Steubenville in Steubenville, OH is not nationally ranked in any specialty.",/best-hospitals/area/oh/trinity-hospital-6410019/doctors?specialty_urlname=nephrology,/best-hospitals/area/oh/trinity-hospital-6410019/nephrology,,6410019,,,"{'city': 'Steubenville', 'state': {'abbreviation': 'OH', 'name': 'Ohio'}, 'zip_code': '43952-2699', 'geolocation': {'lat': 40.3546, 'lon': -80.6256}, 'address': '380 Summit Avenue'}",Trinity Health System-Steubenville,(740) 283-7000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.2/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/oh/trinity-hospital-6410019
6,6441720,,[],"UP Health System-Marquette in Marquette, MI is not nationally ranked in any specialty.",/best-hospitals/area/mi/marquette-general-hospital-6441720/doctors?specialty_urlname=nephrology,/best-hospitals/area/mi/marquette-general-hospital-6441720/nephrology,,6441720,,,"{'city': 'Marquette', 'state': {'abbreviation': 'MI', 'name': 'Michigan'}, 'zip_code': '49855-2736', 'geolocation': {'lat': 46.5543, 'lon': -87.4008}, 'address': '580 West College Avenue'}",UP Health System-Marquette,(906) 228-9440,https://www.usnews.com/dims4/USNEWS/356eec4/17177859217/resize/200x150^/crop/200x150+22.5+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F44%2F44ba171e-b8dc-4af4-a7ce-1c9d4f93d3f4.jpg,https://www.usnews.com/dims4/USNEWS/32b416b/17177859217/resize/90x90^/crop/90x90+28.5+0/quality/85/?url=http%3A%2F%2Fwww.usnews.com%2Fstatic%2Fhospitalmedia%2F44%2F44ba171e-b8dc-4af4-a7ce-1c9d4f93d3f4.jpg,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.2/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/mi/marquette-general-hospital-6441720
7,6390055,,[],"Blake Medical Center in Bradenton, FL is not nationally ranked in any specialty.",/best-hospitals/area/fl/blake-medical-center-6390055/doctors?specialty_urlname=nephrology,/best-hospitals/area/fl/blake-medical-center-6390055/nephrology,,6390055,,,"{'city': 'Bradenton', 'state': {'abbreviation': 'FL', 'name': 'Florida'}, 'zip_code': '34209-4669', 'geolocation': {'lat': 27.4822, 'lon': -82.6234}, 'address': '2020 59th Street West'}",Blake Medical Center,(941) 792-6611,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.1/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/fl/blake-medical-center-6390055
8,6341165,,[],"Fauquier Hospital in Warrenton, VA is not nationally ranked in any specialty.",/best-hospitals/area/va/fauquier-hospital-6341165/doctors?specialty_urlname=nephrology,/best-hospitals/area/va/fauquier-hospital-6341165/nephrology,,6341165,,,"{'city': 'Warrenton', 'state': {'abbreviation': 'VA', 'name': 'Virginia'}, 'zip_code': '20186-3099', 'geolocation': {'lat': 38.7121, 'lon': -77.8087}, 'address': '500 Hospital Drive'}",Fauquier Hospital,(540) 316-5000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.1/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/va/fauquier-hospital-6341165
9,6720122,,[],"Ochsner Medical Center-Baton Rouge in Baton Rouge, LA is not nationally ranked in any specialty.",/best-hospitals/area/la/ochsner-medical-center-baton-rouge-6720122/doctors?specialty_urlname=nephrology,/best-hospitals/area/la/ochsner-medical-center-baton-rouge-6720122/nephrology,,6720122,,,"{'city': 'Baton Rouge', 'state': {'abbreviation': 'LA', 'name': 'Louisiana'}, 'zip_code': '70816-3224', 'geolocation': {'lat': 30.4397, 'lon': -91.0073}, 'address': '17000 Medical Center Drive'}",Ochsner Medical Center-Baton Rouge,(225) 752-2470,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.1/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/la/ochsner-medical-center-baton-rouge-6720122
0,6210025,,[],"Richmond University Medical Center in Staten Island, NY is not nationally ranked in any specialty.",/best-hospitals/area/ny/richmond-university-medical-center-6210025/doctors?specialty_urlname=nephrology,/best-hospitals/area/ny/richmond-university-medical-center-6210025/nephrology,,6210025,,,"{'city': 'Staten Island', 'state': {'abbreviation': 'NY', 'name': 'New York'}, 'zip_code': '10310-1664', 'geolocation': {'lat': 40.6358, 'lon': -74.106}, 'address': '355 Bard Avenue'}",Richmond University Medical Center,(718) 818-1234,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.1/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ny/richmond-university-medical-center-6210025
1,6391105,,[],"Florida Hospital North Pinellas in Tarpon Springs, FL is not nationally ranked in any specialty.",/best-hospitals/area/fl/helen-ellis-memorial-hospital-6391105/doctors?specialty_urlname=nephrology,/best-hospitals/area/fl/helen-ellis-memorial-hospital-6391105/nephrology,,6391105,,,"{'city': 'Tarpon Springs', 'state': {'abbreviation': 'FL', 'name': 'Florida'}, 'zip_code': '34689-3790', 'geolocation': {'lat': 28.1328, 'lon': -82.7576}, 'address': '1395 South Pinellas Avenue'}",Florida Hospital North Pinellas,(727) 942-5000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.0/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/fl/helen-ellis-memorial-hospital-6391105
2,6431511,,[],"Genesis Medical Center-Silvis in Silvis, IL is not nationally ranked in any specialty.",/best-hospitals/area/il/genesis-medical-center-6431511/doctors?specialty_urlname=nephrology,/best-hospitals/area/il/genesis-medical-center-6431511/nephrology,,6431511,,,"{'city': 'Silvis', 'state': {'abbreviation': 'IL', 'name': 'Illinois'}, 'zip_code': '61282-1893', 'geolocation': {'lat': 41.4943, 'lon': -90.4185}, 'address': '801 Illini Drive'}",Genesis Medical Center-Silvis,(309) 281-4000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.0/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/il/genesis-medical-center-6431511
3,6420850,,[],"La Porte Hospital in La Porte, IN is not nationally ranked in any specialty.",/best-hospitals/area/in/iu-health-la-porte-hospital-6420850/doctors?specialty_urlname=nephrology,/best-hospitals/area/in/iu-health-la-porte-hospital-6420850/nephrology,,6420850,,,"{'city': 'La Porte', 'state': {'abbreviation': 'IN', 'name': 'Indiana'}, 'zip_code': '46350-3201', 'geolocation': {'lat': 41.6106, 'lon': -86.7251}, 'address': '1007 Lincolnway'}",La Porte Hospital,(219) 326-1234,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.0/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/in/iu-health-la-porte-hospital-6420850
4,6930268,,[],"Rideout Memorial Hospital in Marysville, CA is not nationally ranked in any specialty.",/best-hospitals/area/ca/rideout-memorial-hospital-6930268/doctors?specialty_urlname=nephrology,/best-hospitals/area/ca/rideout-memorial-hospital-6930268/nephrology,,6930268,,,"{'city': 'Marysville', 'state': {'abbreviation': 'CA', 'name': 'California'}, 'zip_code': '95901-5600', 'geolocation': {'lat': 39.1387, 'lon': -121.595}, 'address': '726 Fourth Street'}",Rideout Memorial Hospital,(530) 749-4300,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '24.0/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/ca/rideout-memorial-hospital-6930268
5,6390727,,[],"AdventHealth Daytona Beach in Daytona Beach, FL is not nationally ranked in any specialty.",/best-hospitals/area/fl/florida-hospital-memorial-medical-center-6390727/doctors?specialty_urlname=nephrology,/best-hospitals/area/fl/florida-hospital-memorial-medical-center-6390727/nephrology,,6390727,,,"{'city': 'Daytona Beach', 'state': {'abbreviation': 'FL', 'name': 'Florida'}, 'zip_code': '32117-5167', 'geolocation': {'lat': 29.2432, 'lon': -81.1075}, 'address': '301 Memorial Medical Parkway'}",AdventHealth Daytona Beach,(386) 676-6000,,,"{'specialty_id': 'IHQNEPH', 'specialty_name': 'Nephrology', 'type': 'adult'}","[{'score': '23.9/100', 'title': 'Nephrology Score'}]",False,,/best-hospitals/area/fl/florida-hospital-memorial-medical-center-6390727
